progress;finished;duration;experience;oss_experience;repo_name;PR_amount;role;role_text;job;is_daily_job;testing;test_kind;test_kind_text;test_coverage_kind;test_coverage_kind_text;code_coverage_aware;code_coverage_amount;code_coverage_location;test_tooling;PR_comments;PR_comments_kind;PR_comments_count_tests;PR_comments_count_code_quality;PR_comments_count_defect;PR_comments_kind_other;reviewers;CR_checklist;CR_checklist_location;PR_checks;PR_checks_type;PR_checks_type_other;how_CR_helps;use_asats;asats_name;gha_or_apps;gha_type;which_app;CI_workflows;CI_configuration;CI_when_how_check;CI_situation;any_bots;which_bots;newcomer_guidelines;building_guidelines;quote_consent;archive_consent;job_academia;job_industry;job_oss;job_other;test_kind_unit;test_kind_integration;test_kind_validation;test_kind_system;test_kind_other;tc_kind_line;tc_kind_branch;tc_kind_mutation;tc_kind_other
100.0;TRUE;281;10 years and more;10 years ago or more;firefly-iii/firefly-iii;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer, project lead;Industry;No;No;;;;;;;;;1 or 2;Code quality or maintainability defects,Functional defects;;1;1;;0;Yes (Please provide a link to it in the text box below):;https://docs.firefly-iii.org/firefly-iii/other-pages/contributing/;Yes;Code quality warnings,Code coverage reports,Build checks;;I'm the main developer, so these tests mainly deter new users from submitting shitty code, if they ever read the checks. I can usually tell from the code already.;Yes;;Yes, both.;Clean up old builds, close old issues;sonarcloud code checking;No we don't configure our CI workflows on GitHub.;;;;Yes.;dependabot;https://docs.firefly-iii.org/firefly-iii/other-pages/contributing/;yes;Yes;Yes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;485;3 to 6 years;10 years ago or more;NixOS/nixpkgs;10 to 50;Source code contributor;;Industry,Open Source Software;Yes;Yes;Integration testing,Validation testing;;Other (Please specify in the text box below);Evaluation-status;No, this information is not on the GitHub page of the project.;;;;3;Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;Shorter ways for same result;;Small bugs;2;Yes (Please provide a link to it in the text box below):;https://github.com/NixOS/nixpkgs/blob/master/.github/PULL_REQUEST_TEMPLATE.md;Yes;Build checks,Test results;;Getting instant feedback without being depended on another human especially in remote setups.;I don't know.;;Yes, both.;Own I think;Own I think;Yes.;GitHub actions;Custom integration;Automated feedback without building the tree on my local system (which takes forever and space would be an issue);Yes.;Own;https://github.com/NixOS/nixpkgs/blob/master/CONTRIBUTING.md;https://nixos.org/nixpkgs/manual/;Yes;Yes;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
100.0;TRUE;663;10 years and more;10 years ago or more;Mac-cain13/r.swift;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;Xctest;1;Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;;;Social thank you for contributing;1;Yes (Please provide a link to it in the text box below):;https://github.com/mac-cain13/R.swift/blob/master/Documentation/Contribute.md;Yes;Build checks,Test results;;Spotting issues;No.;;Yes, only GitHub Actions.;Standard actions like checkout, run commands and publish release;;Yes.;Edit YML files ;State is shown at pull requests, when it fails five deeper to see issues. ;While refactoring it helps find edge cases that break;Yes.;Dependabot ;https://github.com/mac-cain13/R.swift/blob/master/Documentation/Contribute.md;Readme and https://github.com/mac-cain13/R.swift/blob/master/Documentation/Contribute.md;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;631;10 years and more;10 years ago or more;poweradmin/poweradmin;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer;Industry;No;Yes;Unit testing;;Other (Please specify in the text box below);coverage not available;No, this information is not on the GitHub page of the project.;;; phpunit;it depends;Functional defects,Other (Please specify the subject and number of comments in the text box below);;;;feature requests;1;No.;;I'm not aware of it.;;;;Yes;;Yes, only GitHub Actions.;install dependencies and run tests;;We don't have CI workflows.;;;;No.;;No;;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
100.0;TRUE;630;10 years and more;7 to 10 years ago;nordic-institute/X-Road;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);CTO;Open Source Software;Yes;Yes;Unit testing,Integration testing,System testing,Other (Please specify in the text box below);UI testing, end-to-end testing;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);54,6;;JUnit, Cucumber, SOAP UI, Nightwatch, scripts;8;Other (Please specify the subject and number of comments in the text box below);;;;Documentation;1;Yes (Please provide a link to it in the text box below):;https://github.com/nordic-institute/X-Road/blob/develop/CONTRIBUTING.md#pull-request-checklist;Yes;Code quality warnings,Code coverage reports,Build checks;;It helps to improve code quality and detect issues that cannot be easily detected by automated tools.;Yes;;No.;;;No we don't configure our CI workflows on GitHub.;;;When I open a pull request, the branch is automatically built by a CI pipeline. The build includes compiling the code, running tests (unit + integration tests), static source code analysis. Based on the feedback I know if there's something to be fixed or improved.;No.;;https://github.com/nordic-institute/X-Road/blob/develop/CONTRIBUTING.md;https://github.com/nordic-institute/X-Road/blob/develop/src/BUILD.md;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;1495;3 to 6 years;1 to 3 years ago;SciSharp/TensorFlow.NET;Less than 10;Source code contributor;;Academia,Open Source Software;Yes;Yes;Unit testing;;Statement/Line coverage;;No, this information is not on the GitHub page of the project.;;;XUnit;20;Code quality or maintainability defects;;;;;1;No.;;No.;;;Find out some unreaonable code.;No.;;Yes, only GitHub Actions.;build and test;;Yes.;With yaml files.;When I received an email that tells me my ci test failed, then I go to the link it mentioned to check it.;Sometimes I change the behavior of a function but doesn't realize it will affect other features. CI workflows will tell me my modification have some negative effects. Then I'll revise my implementation.;No.;;Yes;No;Yes;Yes;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;449;3 to 6 years;3 to 6 years ago;grassrootseconomcis/cic-custodial;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Tech lead;Open Source Software;Yes;Yes;Integration testing;;Statement/Line coverage;;No, this information is not on the GitHub page of the project.;;;go tooling;2-3;Code quality or maintainability defects;;;;;1;No.;;Yes;Build checks,Test results;;;Yes;;Yes, both.;goreleaser;deepsource;Yes.;Docs;Every tag push;None;Yes.;dependabot;No;Yes;Yes;Yes;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;1149;10 years and more;10 years ago or more;Kong/kced;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry,Open Source Software,Other;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;Standard Go-lang tools, and an external linter;0;;;;;;0;No.;;Yes;Code quality warnings,Test results;;In general, a second pair of eyes is always helpful. Either finding little things you missed, pressing for more tests or test cases, or just because they approach the functionality from a different angle that I hadn't thought of.;Yes;;Yes, only GitHub Actions.;"actions/checkout
actions/setup-go
golangci/golangci-lint-action";;Yes.;using GHA yaml files by hand (copy-pasting usually);on PR's and the master/main branch;"always, they are part of my daily routine.
Especially when contributing to project for a first time, with tools or a language you're unfamiliar with the tools will provide some confidence you did the right thing.";No.;;No;Building is not in the contributing, but typically in the README.md;Yes;Yes;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;537;10 years and more;10 years ago or more;silx-kit/pyFAI;More than 100;Source code contributor;;Academia;Yes;Yes;Unit testing,Integration testing,Validation testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);60%;;pytest;1;Code quality or maintainability defects,Functional defects;;1;1;;1;No.;;Yes;Build checks;;Broader view of the usage;I don't know.;;Yes, only GitHub Actions.;python tester;;Yes.;in a YAML file ?;PR merge;validate non regression;Yes.;precommit;no;https://github.com/silx-kit/pyFAI/blob/main/CONTRIBUTING.md;Yes;Yes;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;274;10 years and more;10 years ago or more;robertobucher/pysimCoder;More than 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Project owner;Academia;No;No;;;;;;;;;0;;;;;;1;No.;;No.;;;100%;No.;;No.;;;No we don't configure our CI workflows on GitHub.;;;;No.;;No;No;Yes;Yes;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;373;10 years and more;10 years ago or more;curl/curl;50 to 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;Yes;Yes;Unit testing,Integration testing,Validation testing,System testing;;;;Yes, I know. (Please specify in the text box below);Only roughly, from previous measurements;;custom, pytest;2;Tests,Code quality or maintainability defects,Functional defects;;;;;More than 2;No.;;Yes;Code quality warnings,Build checks,Test results;;it makes the changes better;Yes;;Yes, both.;builds + tests;can't recall;Yes.;we write the yaml;in every PR;when the checks go red;Yes.;a laeler bot, a stale bot;https://curl.se/dev/contribute.html;yes;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;316;3 to 6 years;3 to 6 years ago;;Less than 10;Source code contributor;;Industry,Open Source Software;No;Yes;Unit testing,Integration testing;;Statement/Line coverage;;No, this information is not on the GitHub page of the project.;;;;;Tests,Code quality or maintainability defects;;;;;2;Yes (Please provide a link to it in the text box below):;;I'm not aware of it.;;;To learn potential code quality improvement that I can apply later;Yes;;I don't know.;;;Yes.;;;;Yes.;;;;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;1212;10 years and more;10 years ago or more;IdentityPython/idpy-oidc;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer;Other;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);~85%;;pytest;10-15;Code quality or maintainability defects,Functional defects;;;;;2;No.;;Yes;Build checks,Test results;;Find things I have missed;Yes;;Yes, only GitHub Actions.;;;Yes.;tox.ini;Every time a PR is submitted;;No.;;Oral;Yes;Yes;Yes;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;312;10 years and more;10 years ago or more;bolt/core;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer and owner;Industry;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;PHPunit, Codeception, Github CI;1;Other (Please specify the subject and number of comments in the text box below);;;;Just a comment thanking the contributor;1;No.;;No.;;;;Yes;;Yes, only GitHub Actions.;CI;;Yes.;`.github/` config files;in PR's;Helps find faulty contributions;Yes.;Dependabot;Yes, https://github.com/bolt/core/blob/master/CONTRIBUTING.md;Yes.;Yes;No;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;300;10 years and more;10 years ago or more;emilybache/GildedRose-Refactoring-Kata;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;No;Yes;Unit testing;;;;Yes, I know. (Please specify in the text box below);100;;approvaltests, TextTest;one per pull request usually;Other (Please specify the subject and number of comments in the text box below);;;;thanking people for their work, or if the pull request is rejected, a reason why;1;Yes (Please provide a link to it in the text box below):;in the readme file there is a section for translators;No.;;;;No.;;Yes, only GitHub Actions.;run automated tests;;No we don't configure our CI workflows on GitHub.;;;;No.;;only what it says in the project readme;no;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;431;7 to 10 years;1 to 3 years ago;;10 to 50;Source code contributor;;Industry;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage,Branch coverage;;No, this information is not on the GitHub page of the project.;;;google test, pytest;11;Code quality or maintainability defects,Functional defects;;;;;1;Not aware of it.;;Yes;Build checks,Test results;;To catch errors and reflect about the code structure;No.;;Yes, only GitHub Actions.;;;Yes.;with text based yaml configs;on PRs and there are notofications for scheduled integration tests;CI is good in catching concurrency bugs because the environment is different from my home machine;No.;;;Yes;No;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;4276;10 years and more;3 to 6 years ago;quran/quran.com-api;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry,Open Source Software;Yes;No;;;;;;;;;10-15/week;Other (Please specify the subject and number of comments in the text box below);;;;mostly new feature request or missing api docs;1;No.;;Yes;Code quality warnings,Build checks;;;No.;;Yes, both.;;;Yes.;;;;No.;;;;Yes;Yes;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;992;7 to 10 years;3 to 6 years ago;umputub/remark42;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Main maintainer;Industry;No;Yes;Unit testing,Integration testing;;Statement/Line coverage,Branch coverage,Mutation score;;Yes, I know. (Please specify in the text box below);around 80%;;built-in Golang testing, and something different for frontend ;I receive a little, less than 3 usual, and I give a lot of comments based on complexity. Why this is a single question?;Code quality or maintainability defects,Functional defects;;usually comments are not about what the code does, but about how it is written and adhering to project and language standards;sometimes contributors propose changes which would not be used by anyone and we reject these to keep project lean;;2;No.;;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;;Yes;;Yes, both.;look them up in the project, dude;;Yes.;writing yaml files, what is the alternative?;on commits and PRs creation/updates;Many times showed potential problems;Yes.;;https://remark42.com/docs/contributing/backend/;in the doc linked maybe;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
100.0;TRUE;676;3 to 6 years;3 to 6 years ago;debezium/debezium;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);QE lead;Industry;Yes;Yes;Unit testing,Integration testing,System testing;;;;No, this information is not on the GitHub page of the project.;;;Junit5, Fabric8, Hamcrest;3;Code quality or maintainability defects,Functional defects;;2;1;;2;Not aware of it.;;Yes;Code quality warnings,Build checks,Test results;;Yes;Yes;;Yes, only GitHub Actions.;Visible on github.;;I don't know.;;;;Yes.;;;;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;252;1 to 3 years;1 to 3 years ago;spree/spree and gitlab.com/synura/console;More than 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);maintainer;Industry;Yes;Yes;Unit testing,Integration testing,System testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);70;;RSpec, Cypress;2;Code quality or maintainability defects,Functional defects;;1;1;;2;Not aware of it.;;I'm not aware of it.;;;;No.;;No.;;;Yes.;;;;No.;;;;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
